Mpio;Género;Edad;Educ;Cqt_bm;Problema;Gestión_Harry_González_Gestionpp;Gestion_Edwin_Valdéz_Gestionpp;Gestión_Álvaro_Pacheco_Gestionpp;GestiónAndrés_Perdomo_Gestión;Votopartd;Gob_vota;Gob_nuna_vota
PUERTO RICO;Femenino;35-44;Secundaria;Mal Camino;Salud;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;18-24;Tecnología;Buen Camino;Corrupción;Ns/Nr;Aprueba;Aprueba;;Polo Democrático Alternativo;Ns/Nr;Ns/Nr
CURILLO;Femenino;45-54;Secundaria;Buen Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;45-54;Primaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Polo Democrático Alternativo;Oscar Conde Ortiz;Ns/Nr
PUERTO RICO;Masculino;45-54;Ns / Nr;Mal Camino;Salud;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;35-44;Universidad;Mal Camino;Corrupción;Ns/Nr;Aprueba;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
SOLITA;Femenino;35-44;Universidad;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Oscar Raúl Rojas;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;25-34;Primaria;Mal Camino;Explotación petrolera;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
PUERTO RICO;Femenino;25-34;Universidad;Mal Camino;Vivienda;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL DONCELLO;Masculino;45-54;Primaria;Mal Camino;Corrupción;Desaprueba;Ns/Nr;Desaprueba;;Partido Conservador;Oscar Raúl Rojas;Diego Ramírez Osorio
CARTAGENA DEL CHAIRA;Masculino;45-54;Primaria;Buen Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;18-24;Secundaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;35-44;Secundaria;Buen Camino;Corrupción;Ns/Nr;Ns/Nr;Desaprueba;;Alianza Verde;Luis Antonio Ruiz Cicery;Ns/Nr
EL DONCELLO;Femenino;35-44;Universidad;Buen Camino;Corrupción;Aprueba;Ns/Nr;Aprueba;;Alianza Verde;Luis Antonio Ruiz Cicery;James Urrego Carvajal
PUERTO RICO;Masculino;25-34;Secundaria;Mal Camino;Ns/Nr;Ns/Nr;Ns/Nr;Ns/Nr;;Partido de la U;Ns/Nr;Ns/Nr
CURILLO;Masculino;25-34;Primaria;Buen Camino;Explotación petrolera;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;25-34;Universidad;Mal Camino;Deforestación;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
CURILLO;Masculino;45-54;Primaria;Buen Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;Diego Ramírez Osorio
CARTAGENA DEL CHAIRA;Masculino;35-44;Primaria;Mal Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Luis Antonio Ruiz Cicery
SAN VICENTE DEL CAGUAN;Femenino;25-34;Tecnología;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;35-44;Secundaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
CURILLO;Femenino;Mayor de 55;Primaria;Mal Camino;Deforestación;Ns/Nr;Desaprueba;Ns/Nr;;Partido Liberal;Ns/Nr;Arnulfo Gasca Trujillo
PUERTO RICO;Masculino;35-44;Primaria;Mal Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Masculino;25-34;Tecnología;Buen Camino;Explotación petrolera;Ns/Nr;Aprueba;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
SOLITA;Masculino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Ns/Nr;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;25-34;Secundaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Partido de la U;César Augusto Torres Ríos;Ns/Nr
CURILLO;Masculino;35-44;Tecnología;Ns / Nr;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Luis Francisco Ruíz Aguilar;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;25-34;Secundaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Ns / Nr;Luis Antonio Ruiz Cicery;Oscar Raúl Rojas
CARTAGENA DEL CHAIRA;Femenino;18-24;Secundaria;Buen Camino;Deforestación;Ns/Nr;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;25-34;Secundaria;Mal Camino;Corrupción;Desaprueba;Desaprueba;Aprueba;;Mira;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;25-34;Secundaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Aprueba;;Polo Democrático Alternativo;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;35-44;Secundaria;Buen Camino;Explotación petrolera;Aprueba;Ns/Nr;Aprueba;;Alianza Social Independiente - ASI;Luis Antonio Ruiz Cicery;Ns/Nr
CURILLO;Femenino;25-34;Tecnología;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
CURILLO;Masculino;45-54;Secundaria;Buen Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Partido Conservador;Luis Francisco Ruíz Aguilar;Argenis Garavito Arévalo
PUERTO RICO;Masculino;45-54;Primaria;Buen Camino;Corrupción;Desaprueba;Ns/Nr;Desaprueba;;Centro Democrático;Arnulfo Gasca Trujillo;James Urrego Carvajal
CARTAGENA DEL CHAIRA;Masculino;35-44;Primaria;Mal Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Ns/Nr
PUERTO RICO;Masculino;45-54;Tecnología;Buen Camino;Deforestación;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Luz Mila Cicery Ortiz;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;25-34;Tecnología;Buen Camino;Inseguridad;Aprueba;Desaprueba;Aprueba;;Ns / Nr;Arnulfo Gasca Trujillo;Ns/Nr
EL DONCELLO;Femenino;Mayor de 55;Primaria;Mal Camino;Salud;Ns/Nr;Ns/Nr;Ns/Nr;;Alianza Verde;Ns/Nr;Luis Antonio Ruiz Cicery
CARTAGENA DEL CHAIRA;Femenino;18-24;Secundaria;Ns / Nr;Deforestación;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
CURILLO;Masculino;Mayor de 55;Secundaria;Buen Camino;Desempleo;Desaprueba;Aprueba;Desaprueba;;Centro Democrático;Luis Antonio Ruiz Cicery;Ns/Nr
SOLITA;Masculino;35-44;Secundaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Oscar Raúl Rojas;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;45-54;Primaria;Mal Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Polo Democrático Alternativo;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;Mayor de 55;Primaria;Buen Camino;Corrupción;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Oscar Conde Ortiz;Ns/Nr
CURILLO;Femenino;45-54;Primaria;Mal Camino;Inseguridad;Aprueba;Desaprueba;Desaprueba;;Alianza Verde;Arnulfo Gasca Trujillo;Luis Francisco Ruíz Aguilar
PUERTO RICO;Masculino;Mayor de 55;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;35-44;Secundaria;Buen Camino;Salud;Ns/Nr;Ns/Nr;Aprueba;;Centro Democrático;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;35-44;Tecnología;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;45-54;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
EL DONCELLO;Femenino;25-34;Secundaria;Ns / Nr;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Alianza Verde;Luz Mila Cicery Ortiz;James Urrego Carvajal
SAN VICENTE DEL CAGUAN;Masculino;45-54;Secundaria;Mal Camino;Deforestación;Ns/Nr;Desaprueba;Desaprueba;;Centro Democrático;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;25-34;Secundaria;Mal Camino;Explotación petrolera;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
EL DONCELLO;Femenino;25-34;Tecnología;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;35-44;Universidad;Buen Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
PUERTO RICO;Femenino;45-54;Primaria;Mal Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL DONCELLO;Femenino;35-44;Primaria;Buen Camino;Guerrilla;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Ns/Nr;Oscar Conde Ortiz
PUERTO RICO;Femenino;45-54;Primaria;Mal Camino;Corrupción;Desaprueba;Desaprueba;Desaprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL DONCELLO;Femenino;45-54;Primaria;Mal Camino;Desempleo;Ns/Nr;Desaprueba;Ns/Nr;;Ns / Nr;Oscar Raúl Rojas;Luis Francisco Ruíz Aguilar
SAN VICENTE DEL CAGUAN;Masculino;Mayor de 55;Secundaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Oscar Conde Ortiz
CARTAGENA DEL CHAIRA;Masculino;18-24;Secundaria;Ns / Nr;Salud;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
PUERTO RICO;Masculino;45-54;Primaria;Buen Camino;Inseguridad;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;Ns/Nr
PUERTO RICO;Masculino;25-34;Secundaria;Mal Camino;Desempleo;Desaprueba;Ns/Nr;Ns/Nr;;Partido Liberal;Luis Francisco Ruíz Aguilar;James Urrego Carvajal
CARTAGENA DEL CHAIRA;Masculino;35-44;Ns / Nr;Mal Camino;Deforestación;Aprueba;Desaprueba;Desaprueba;;Partido Conservador;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;Mayor de 55;Ns / Nr;Mal Camino;Salud;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
CURILLO;Femenino;45-54;Primaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Oscar Raúl Rojas
EL DONCELLO;Femenino;45-54;Primaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Luz Mila Cicery Ortiz;Arnulfo Gasca Trujillo
EL DONCELLO;Masculino;25-34;Secundaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Desaprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Oscar Conde Ortiz
SAN VICENTE DEL CAGUAN;Femenino;45-54;Primaria;Mal Camino;Corrupción;Ns/Nr;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;45-54;Primaria;Buen Camino;Desempleo;Aprueba;Ns/Nr;Ns/Nr;;Partido de la U;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;45-54;Primaria;Mal Camino;Corrupción;Ns/Nr;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;45-54;Ns / Nr;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;45-54;Primaria;Mal Camino;Desempleo;Ns/Nr;Desaprueba;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
EL DONCELLO;Masculino;35-44;Secundaria;Buen Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Conservador;César Augusto Torres Ríos;Diego Ramírez Osorio
SAN VICENTE DEL CAGUAN;Masculino;45-54;Primaria;Mal Camino;Malla vial;Desaprueba;Desaprueba;Desaprueba;;Ns / Nr;Ns/Nr;Arnulfo Gasca Trujillo
PUERTO RICO;Masculino;25-34;Secundaria;Buen Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Partido de la U;Ns/Nr;Ns/Nr
EL DONCELLO;Masculino;Mayor de 55;Primaria;Mal Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Centro Democrático;Luis Francisco Ruíz Aguilar;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;25-34;Primaria;Buen Camino;Deforestación;Ns/Nr;Desaprueba;Aprueba;;Centro Democrático;Luis Francisco Ruíz Aguilar;Ns/Nr
CURILLO;Masculino;35-44;Secundaria;Buen Camino;Deforestación;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Arnulfo Gasca Trujillo;Diego Ramírez Osorio
CARTAGENA DEL CHAIRA;Femenino;35-44;Ns / Nr;Buen Camino;Deforestación;Aprueba;Aprueba;Aprueba;;Partido Conservador;Oscar Raúl Rojas;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;18-24;Secundaria;Buen Camino;Salud;Aprueba;Aprueba;Aprueba;;Mira;Ns/Nr;Ns/Nr
PUERTO RICO;Masculino;Mayor de 55;Secundaria;Mal Camino;Desempleo;Desaprueba;Ns/Nr;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
CURILLO;Femenino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Desaprueba;;MAIZ;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
EL DONCELLO;Femenino;35-44;Secundaria;Buen Camino;Desempleo;Ns/Nr;Aprueba;Ns/Nr;;Partido Liberal;Luis Antonio Ruiz Cicery;Oscar Raúl Rojas
CARTAGENA DEL CHAIRA;Femenino;Mayor de 55;Ns / Nr;Mal Camino;Inseguridad;Desaprueba;Ns/Nr;Desaprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
CURILLO;Masculino;45-54;Universidad;Mal Camino;Corrupción;Desaprueba;Aprueba;Desaprueba;;Centro Democrático;Ns/Nr;Oscar Raúl Rojas
EL DONCELLO;Femenino;25-34;Secundaria;Ns / Nr;Corrupción;Aprueba;Ns/Nr;Ns/Nr;;Ns / Nr;Oscar Raúl Rojas;James Urrego Carvajal
SAN VICENTE DEL CAGUAN;Masculino;Mayor de 55;Secundaria;Mal Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Ns / Nr;Arnulfo Gasca Trujillo;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;35-44;Secundaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Desaprueba;;Alianza Verde;Luis Francisco Ruíz Aguilar;Ns/Nr
EL DONCELLO;Femenino;35-44;Secundaria;Buen Camino;Corrupción;Desaprueba;Ns/Nr;Ns/Nr;;Ns / Nr;Arnulfo Gasca Trujillo;Diego Ramírez Osorio
CURILLO;Masculino;45-54;Secundaria;Buen Camino;Educación;Aprueba;Desaprueba;Aprueba;;Cambio Radical;César Augusto Torres Ríos;Argenis Garavito Arévalo
CURILLO;Femenino;45-54;Primaria;Mal Camino;Desempleo;Aprueba;Ns/Nr;Ns/Nr;;Partido Liberal;Arnulfo Gasca Trujillo;Luis Antonio Ruiz Cicery
PUERTO RICO;Masculino;45-54;Primaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;Mayor de 55;Primaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
CURILLO;Femenino;45-54;Tecnología;Mal Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Centro Democrático;Arnulfo Gasca Trujillo;Oscar Raúl Rojas
SAN VICENTE DEL CAGUAN;Masculino;35-44;Secundaria;Mal Camino;Inseguridad;Desaprueba;Desaprueba;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;Mayor de 55;Primaria;Ns / Nr;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Ns/Nr;Ns/Nr
SOLITA;Masculino;45-54;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Aprueba;;Centro Democrático;Ns/Nr;Arnulfo Gasca Trujillo
CARTAGENA DEL CHAIRA;Femenino;45-54;Primaria;Buen Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
PUERTO RICO;Femenino;45-54;Primaria;Mal Camino;Salud;Desaprueba;Desaprueba;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;35-44;Secundaria;Mal Camino;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
PUERTO RICO;Masculino;Mayor de 55;Primaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Ns/Nr;Ns/Nr
EL DONCELLO;Femenino;25-34;Secundaria;Buen Camino;Deforestación;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
CURILLO;Femenino;45-54;Secundaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Desaprueba;;Partido Conservador;Arnulfo Gasca Trujillo;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;35-44;Secundaria;Mal Camino;Desempleo;Aprueba;Aprueba;Aprueba;;Centro Democrático;César Augusto Torres Ríos;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;18-24;Secundaria;Buen Camino;Desempleo;Aprueba;Desaprueba;Aprueba;;Ns / Nr;Luis Antonio Ruiz Cicery;Argenis Garavito Arévalo
SAN VICENTE DEL CAGUAN;Femenino;25-34;Secundaria;Buen Camino;Narcotráfico;Aprueba;Aprueba;Ns/Nr;;Ns / Nr;James Urrego Carvajal;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Masculino;25-34;Primaria;Buen Camino;Salud;Desaprueba;Desaprueba;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
CURILLO;Masculino;35-44;Primaria;Mal Camino;Desempleo;Desaprueba;Desaprueba;Aprueba;;Ns / Nr;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;25-34;Tecnología;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
SOLITA;Masculino;45-54;Primaria;Mal Camino;Desempleo;Aprueba;Ns/Nr;Aprueba;;Partido Conservador;Diego Ramírez Osorio;Oscar Raúl Rojas
CARTAGENA DEL CHAIRA;Masculino;Mayor de 55;Primaria;Buen Camino;Malla vial;Aprueba;Ns/Nr;Aprueba;;Centro Democrático;Luis Francisco Ruíz Aguilar;Luis Francisco Ruíz Aguilar
SAN VICENTE DEL CAGUAN;Femenino;18-24;Universidad;Mal Camino;Corrupción;Ns/Nr;Desaprueba;Desaprueba;;Centro Democrático;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;45-54;Secundaria;Buen Camino;Explotación petrolera;Ns/Nr;Ns/Nr;Aprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
SOLITA;Femenino;35-44;Secundaria;Buen Camino;Corrupción;Aprueba;Desaprueba;Aprueba;;Partido Liberal;Oscar Raúl Rojas;Arnulfo Gasca Trujillo
CARTAGENA DEL CHAIRA;Masculino;Mayor de 55;Primaria;Buen Camino;Guerrilla;Aprueba;Aprueba;Aprueba;;Centro Democrático;Luis Antonio Ruiz Cicery;Ns/Nr
PUERTO RICO;Femenino;35-44;Secundaria;Mal Camino;Salud;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;35-44;Secundaria;Mal Camino;Salud;Desaprueba;Desaprueba;Desaprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
CARTAGENA DEL CHAIRA;Masculino;Mayor de 55;Secundaria;Buen Camino;Salud;Aprueba;Aprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Luis Francisco Ruíz Aguilar
SAN VICENTE DEL CAGUAN;Masculino;35-44;Universidad;Mal Camino;Explotación petrolera;Desaprueba;Desaprueba;Desaprueba;;Alianza Social Independiente - ASI;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
EL DONCELLO;Masculino;25-34;Posgrado;Buen Camino;Educación;Aprueba;Aprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Masculino;45-54;Secundaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;Mayor de 55;Primaria;Ns / Nr;Desempleo;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Conservador;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;35-44;Secundaria;Mal Camino;Deforestación;Ns/Nr;Desaprueba;Ns/Nr;;Centro Democrático;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;18-24;Secundaria;Buen Camino;Salud;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Arnulfo Gasca Trujillo
PUERTO RICO;Femenino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;25-34;Secundaria;Mal Camino;Salud;Ns/Nr;Desaprueba;Aprueba;;Centro Democrático;Ns/Nr;Ns/Nr
EL DONCELLO;Femenino;25-34;Universidad;Buen Camino;Inseguridad;Aprueba;Aprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;45-54;Secundaria;Buen Camino;Malla vial;Aprueba;Aprueba;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
SOLITA;Femenino;35-44;Secundaria;Mal Camino;Desempleo;Desaprueba;Ns/Nr;Aprueba;;Centro Democrático;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;35-44;Secundaria;Buen Camino;Desempleo;Ns/Nr;Desaprueba;Aprueba;;Partido Liberal;Luis Antonio Ruiz Cicery;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;35-44;Secundaria;Mal Camino;Salud;Desaprueba;Desaprueba;Desaprueba;;Partido Liberal;César Augusto Torres Ríos;Luis Antonio Ruiz Cicery
CARTAGENA DEL CHAIRA;Masculino;25-34;Primaria;Ns / Nr;Deforestación;Ns/Nr;Ns/Nr;Desaprueba;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;35-44;Secundaria;Buen Camino;Guerrilla;Aprueba;Ns/Nr;Aprueba;;Centro Democrático;James Urrego Carvajal;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;25-34;Tecnología;Ns / Nr;Salud;Ns/Nr;Ns/Nr;Aprueba;;Mira;Ns/Nr;Ns/Nr
PUERTO RICO;Femenino;25-34;Secundaria;Mal Camino;Guerrilla;Ns/Nr;Ns/Nr;Ns/Nr;;Centro Democrático;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;45-54;Secundaria;Mal Camino;Inseguridad;Ns/Nr;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;45-54;Primaria;Ns / Nr;Inseguridad;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;Luis Francisco Ruíz Aguilar;Ns/Nr
CARTAGENA DEL CHAIRA;Masculino;35-44;Secundaria;Buen Camino;Deforestación;Ns/Nr;Ns/Nr;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Ns/Nr
PUERTO RICO;Masculino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Partido Liberal;Ns/Nr;Ns/Nr
CARTAGENA DEL CHAIRA;Femenino;35-44;Secundaria;Buen Camino;Educación;Aprueba;Ns/Nr;Aprueba;;Alianza Social Independiente - ASI;Luis Antonio Ruiz Cicery;Ns/Nr
SAN VICENTE DEL CAGUAN;Femenino;Mayor de 55;Primaria;Mal Camino;Narcotráfico;Desaprueba;Desaprueba;Desaprueba;;Mira;Ns/Nr;Luis Antonio Ruiz Cicery
SOLITA;Femenino;45-54;Tecnología;Buen Camino;Deforestación;Aprueba;Ns/Nr;Aprueba;;Partido Liberal;Luis Francisco Ruíz Aguilar;Arnulfo Gasca Trujillo
SAN VICENTE DEL CAGUAN;Femenino;25-34;Secundaria;Mal Camino;Deforestación;Ns/Nr;Ns/Nr;Desaprueba;;Ns / Nr;Ns/Nr;Ns/Nr
SAN VICENTE DEL CAGUAN;Masculino;Mayor de 55;Primaria;Mal Camino;Corrupción;Ns/Nr;Ns/Nr;Ns/Nr;;Ns / Nr;James Urrego Carvajal;Ns/Nr
EL DONCELLO;Femenino;25-34;Tecnología;Buen Camino;Corrupción;Aprueba;Desaprueba;Aprueba;;Partido Liberal;César Augusto Torres Ríos;Ns/Nr
